"areaDescription","metar","time","Temperature","Humidity","Pressure","Visibility","Wind_Speed","Dew_Point"
"10 Miles SSE Billings MT","KBIL","2015-10-12T00:00:00.000-0400",53.5,24.5,30.07,10,18,18
"10 Miles SSE Billings MT","KBIL","2015-10-12T01:00:00.000-0400",52,28,30.11,10,17,20
"10 Miles SSE Billings MT","KBIL","2015-10-12T02:00:00.000-0400",52,28,30.13,10,15,20
"10 Miles SSE Billings MT","KBIL","2015-10-12T03:00:00.000-0400",53,27,30.11,10,23,20
"10 Miles SSE Billings MT","KBIL","2015-10-12T04:00:00.000-0400",51,29,30.12,10,8,20
"10 Miles SSE Billings MT","KBIL","2015-10-12T05:00:00.000-0400",50,29.5,30.14,10,9,19.5
"10 Miles SSE Billings MT","KBIL","2015-10-12T06:00:00.000-0400",46,38,30.14,10,10,22
"10 Miles SSE Billings MT","KBIL","2015-10-12T07:00:00.000-0400",48,34,30.12,10,12,21
"10 Miles SSE Billings MT","KBIL","2015-10-12T08:00:00.000-0400",46,38,30.13,10,8,22
"10 Miles SSE Billings MT","KBIL","2015-10-12T09:00:00.000-0400",44.5,41.5,30.115,10,10,22.5
"10 Miles SSE Billings MT","KBIL","2015-10-12T10:00:00.000-0400",45.5,39.5,30.095,10,14.5,22
"10 Miles SSE Billings MT","KBIL","2015-10-12T11:00:00.000-0400",48,35,30.1,10,16,22
"10 Miles SSE Billings MT","KBIL","2015-10-12T12:00:00.000-0400",51,35,30.11,10,9,24
"10 Miles SSE Billings MT","KBIL","2015-10-12T13:00:00.000-0400",58,29,30.1,10,9,26
"10 Miles SSE Billings MT","KBIL","2015-10-12T14:00:00.000-0400",63,23,30.07,10,15,24
"10 Miles SSE Billings MT","KBIL","2015-10-12T15:00:00.000-0400",69,17,30.04,10,14,23
"10 Miles SSE Billings MT","KBIL","2015-10-12T16:00:00.000-0400",70,17,30.01,10,20,23
"10 Miles SSE Billings MT","KBIL","2015-10-12T17:00:00.000-0400",72,17,29.99,10,18,24
"10 Miles SSE Billings MT","KBIL","2015-10-12T18:00:00.000-0400",72.5,17,29.975,10,17,24.5
"10 Miles SSE Billings MT","KBIL","2015-10-12T19:00:00.000-0400",74,17,29.96,10,15,26
"10 Miles SSE Billings MT","KBIL","2015-10-12T20:00:00.000-0400",72.5,18,29.955,10,13.5,26.5
"10 Miles SSE Billings MT","KBIL","2015-10-12T21:00:00.000-0400",67,20,29.95,10,17,25
"10 Miles SSE Billings MT","KBIL","2015-10-12T22:00:00.000-0400",66,21,29.97,10,13,25
"10 Miles SSE Billings MT","KBIL","2015-10-12T23:00:00.000-0400",66,19,29.97,10,12,23
"10 Miles SSE Billings MT","KBIL","2015-10-13T00:00:00.000-0400",65,20,29.97,10,15,23
"10 Miles SSE Billings MT","KBIL","2015-10-13T01:00:00.000-0400",64,22,30,10,10,24
"10 Miles SSE Billings MT","KBIL","2015-10-13T02:00:00.000-0400",62,25,30.01,10,10,26
"10 Miles SSE Billings MT","KBIL","2015-10-13T03:00:00.000-0400",59,29,30.03,10,12,27
"10 Miles SSE Billings MT","KBIL","2015-10-13T04:00:00.000-0400",58.5,29,30.035,10,13.5,26.5
"10 Miles SSE Billings MT","KBIL","2015-10-13T05:00:00.000-0400",57,31,30.06,10,7,27
"10 Miles SSE Billings MT","KBIL","2015-10-13T06:00:00.000-0400",56,35,30.07,10,10,29
"10 Miles SSE Billings MT","KBIL","2015-10-13T07:00:00.000-0400",56,35,30.09,10,7,29
"10 Miles SSE Billings MT","KBIL","2015-10-13T08:00:00.000-0400",56,33,30.11,10,6,27
"10 Miles SSE Billings MT","KBIL","2015-10-13T09:00:00.000-0400",54,37,30.13,10,6,28
"10 Miles SSE Billings MT","KBIL","2015-10-13T10:00:00.000-0400",56,35,30.14,10,5,29
"10 Miles SSE Billings MT","KBIL","2015-10-13T11:00:00.000-0400",56,37,30.15,10,5,30
"10 Miles SSE Billings MT","KBIL","2015-10-13T12:00:00.000-0400",59,33,30.14,10,6,30
"10 Miles SSE Billings MT","KBIL","2015-10-13T13:00:00.000-0400",61,32,30.13,10,0,31
"10 Miles SSE Billings MT","KBIL","2015-10-13T14:00:00.000-0400",63.5,29.5,30.115,10,1.5,31
"10 Miles SSE Billings MT","KBIL","2015-10-13T15:00:00.000-0400",67,25.5,30.095,10,5.5,30.5
"10 Miles SSE Billings MT","KBIL","2015-10-13T16:00:00.000-0400",71,24,30.06,10,6,32
"10 Miles SSE Billings MT","KBIL","2015-10-13T17:00:00.000-0400",73,23,30.02,10,3,33
"10 Miles SSE Billings MT","KBIL","2015-10-13T18:00:00.000-0400",72,24,30,10,5,33
"10 Miles SSE Billings MT","KBIL","2015-10-13T19:00:00.000-0400",72,25,30,10,5,34
"10 Miles SSE Billings MT","KBIL","2015-10-13T20:00:00.000-0400",74,21,29.99,10,14,32
"10 Miles SSE Billings MT","KBIL","2015-10-13T21:00:00.000-0400",70,24,29.99,10,18,32
"10 Miles SSE Billings MT","KBIL","2015-10-13T22:00:00.000-0400",64,31,30.03,10,8,33
"10 Miles SSE Billings MT","KBIL","2015-10-13T23:00:00.000-0400",63,34,30.05,10,0,34
"10 Miles SSE Billings MT","KBIL","2015-10-14T00:00:00.000-0400",62.5,34,30.06,10,0,33.5
"10 Miles SSE Billings MT","KBIL","2015-10-14T01:00:00.000-0400",55,47,30.08,10,3,35
"10 Miles SSE Billings MT","KBIL","2015-10-14T02:00:00.000-0400",54,47,30.09,10,8,34
"10 Miles SSE Billings MT","KBIL","2015-10-14T03:00:00.000-0400",56,43,30.11,10,7,34
"10 Miles SSE Billings MT","KBIL","2015-10-14T04:00:00.000-0400",53,48,30.12,10,5,34
"10 Miles SSE Billings MT","KBIL","2015-10-14T05:00:00.000-0400",53,48,30.13,10,0,34
"10 Miles SSE Billings MT","KBIL","2015-10-14T06:00:00.000-0400",52,52,30.13,10,7,35
"10 Miles SSE Billings MT","KBIL","2015-10-14T07:00:00.000-0400",52,50,30.13,10,7,34
"10 Miles SSE Billings MT","KBIL","2015-10-14T08:00:00.000-0400",51,52,30.13,10,10,34
"10 Miles SSE Billings MT","KBIL","2015-10-14T09:00:00.000-0400",49,56,30.14,10,10,34
"10 Miles SSE Billings MT","KBIL","2015-10-14T10:00:00.000-0400",47,61.5,30.155,10,9.5,34.5
"10 Miles SSE Billings MT","KBIL","2015-10-14T11:00:00.000-0400",50,58,30.18,10,6,36
"10 Miles SSE Billings MT","KBIL","2015-10-14T12:00:00.000-0400",54,55,30.19,10,3,38
"10 Miles SSE Billings MT","KBIL","2015-10-14T13:00:00.000-0400",59,44.5,30.18,10,5,37.5
"10 Miles SSE Billings MT","KBIL","2015-10-14T14:00:00.000-0400",61,41,30.17,10,5,37
"10 Miles SSE Billings MT","KBIL","2015-10-14T15:00:00.000-0400",65,34,30.16,10,6,36
"10 Miles SSE Billings MT","KBIL","2015-10-14T16:00:00.000-0400",67,31,30.14,10,0,35
"10 Miles SSE Billings MT","KBIL","2015-10-14T17:00:00.000-0400",69,30,30.11,10,3,36
"10 Miles SSE Billings MT","KBIL","2015-10-14T18:00:00.000-0400",69,30,30.1,10,5,36
"10 Miles SSE Billings MT","KBIL","2015-10-14T19:00:00.000-0400",69,30,30.09,10,5,36
"10 Miles SSE Billings MT","KBIL","2015-10-14T20:00:00.000-0400",68.5,30,30.095,10,2.5,36
"10 Miles SSE Billings MT","KBIL","2015-10-14T21:00:00.000-0400",65,34,30.11,10,6.5,36
"10 Miles SSE Billings MT","KBIL","2015-10-14T22:00:00.000-0400",57,39,30.15,10,12,32
"10 Miles SSE Billings MT","KBIL","2015-10-14T23:00:00.000-0400",54,41,30.17,10,10,31
"10 Miles SSE Billings MT","KBIL","2015-10-15T00:00:00.000-0400",53,41,30.19,10,7,30
"10 Miles SSE Billings MT","KBIL","2015-10-15T01:00:00.000-0400",53,39,30.2,10,5,29
"10 Miles SSE Billings MT","KBIL","2015-10-15T02:00:00.000-0400",51,44,30.22,10,3,30
"10 Miles SSE Billings MT","KBIL","2015-10-15T03:00:00.000-0400",46,53,30.24,10,6,30
"10 Miles SSE Billings MT","KBIL","2015-10-15T04:00:00.000-0400",46,51,30.26,10,10,29
"10 Miles SSE Billings MT","KBIL","2015-10-15T05:00:00.000-0400",45,53,30.28,10,12,29
"10 Miles SSE Billings MT","KBIL","2015-10-15T06:00:00.000-0400",44.5,54,30.285,10,10,29
"10 Miles SSE Billings MT","KBIL","2015-10-15T07:00:00.000-0400",43.5,55,30.305,10,7.5,28.5
"10 Miles SSE Billings MT","KBIL","2015-10-15T08:00:00.000-0400",42,58,30.34,10,7,28
"10 Miles SSE Billings MT","KBIL","2015-10-15T09:00:00.000-0400",38,67,30.4,10,8,28
"10 Miles SSE Billings MT","KBIL","2015-10-15T10:00:00.000-0400",39,62,30.43,10,9,27
"10 Miles SSE Billings MT","KBIL","2015-10-15T11:00:00.000-0400",44,51,30.46,10,7,27
"10 Miles SSE Billings MT","KBIL","2015-10-15T12:00:00.000-0400",46,47,30.47,10,12,27
"10 Miles SSE Billings MT","KBIL","2015-10-15T13:00:00.000-0400",49,42,30.49,10,12,27
"10 Miles SSE Billings MT","KBIL","2015-10-15T14:00:00.000-0400",51,39,30.49,10,10,27
"10 Miles SSE Billings MT","KBIL","2015-10-15T15:00:00.000-0400",53,36,30.48,10,7,27
"10 Miles SSE Billings MT","KBIL","2015-10-15T16:00:00.000-0400",55,32,30.46,10,10,26
"10 Miles SSE Billings MT","KBIL","2015-10-15T17:00:00.000-0400",56,29,30.45,10,12,24
"10 Miles SSE Billings MT","KBIL","2015-10-15T18:00:00.000-0400",57,25,30.44,10,13,22
"10 Miles SSE Billings MT","KBIL","2015-10-15T19:00:00.000-0400",56,26,30.43,10,15,22
"10 Miles SSE Billings MT","KBIL","2015-10-15T20:00:00.000-0400",53,29,30.43,10,13,22
"10 Miles SSE Billings MT","KBIL","2015-10-15T21:00:00.000-0400",49,36,30.43,10,8,23
"10 Miles SSE Billings MT","KBIL","2015-10-15T22:00:00.000-0400",47,37,30.44,10,8,22
"10 Miles SSE Billings MT","KBIL","2015-10-15T23:00:00.000-0400",45,38,30.43,10,7,21
"10 Miles SSE Billings MT","KBIL","2015-10-16T00:00:00.000-0400",43,41,30.42,10,7,21
"10 Miles SSE Billings MT","KBIL","2015-10-16T01:00:00.000-0400",42,41,30.415,10,6,20
"10 Miles SSE Billings MT","KBIL","2015-10-16T02:00:00.000-0400",40.5,42,30.405,10,5,19
"10 Miles SSE Billings MT","KBIL","2015-10-16T03:00:00.000-0400",40,41,30.38,10,3,18
"10 Miles SSE Billings MT","KBIL","2015-10-16T04:00:00.000-0400",36,50,30.37,10,3,19
"10 Miles SSE Billings MT","KBIL","2015-10-16T05:00:00.000-0400",39,42,30.35,10,0,18
"10 Miles SSE Billings MT","KBIL","2015-10-16T06:00:00.000-0400",37,52,30.34,10,5,21
"10 Miles SSE Billings MT","KBIL","2015-10-16T07:00:00.000-0400",36,54,30.32,10,6,21
"10 Miles SSE Billings MT","KBIL","2015-10-16T08:00:00.000-0400",33,61,30.31,10,7,21
"10 Miles SSE Billings MT","KBIL","2015-10-16T09:00:00.000-0400",34,56,30.3,10,12,20
"10 Miles SSE Billings MT","KBIL","2015-10-16T10:00:00.000-0400",34,56,30.295,10,11,20
"10 Miles SSE Billings MT","KBIL","2015-10-16T11:00:00.000-0400",36,54,30.28,10,13,21
"10 Miles SSE Billings MT","KBIL","2015-10-16T12:00:00.000-0400",40,48,30.28,10,10,22
"10 Miles SSE Billings MT","KBIL","2015-10-16T13:00:00.000-0400",45,47,30.26,10,9,26
"10 Miles SSE Billings MT","KBIL","2015-10-16T14:00:00.000-0400",50,39.5,30.25,10,6,26.5
"10 Miles SSE Billings MT","KBIL","2015-10-16T15:00:00.000-0400",54,35,30.23,10,6,27
"10 Miles SSE Billings MT","KBIL","2015-10-16T16:00:00.000-0400",58,30,30.22,10,8,27
"10 Miles SSE Billings MT","KBIL","2015-10-16T17:00:00.000-0400",61,28,30.21,10,7,28
"10 Miles SSE Billings MT","KBIL","2015-10-16T18:00:00.000-0400",62,28,30.2,10,10,29
"10 Miles SSE Billings MT","KBIL","2015-10-16T19:00:00.000-0400",62,28,30.2,10,11,29
"10 Miles SSE Billings MT","KBIL","2015-10-16T20:00:00.000-0400",58,33,30.2,10,10,29
"10 Miles SSE Billings MT","KBIL","2015-10-16T21:00:00.000-0400",55,38,30.19,10,8,30
"10 Miles SSE Billings MT","KBIL","2015-10-16T22:00:00.000-0400",52,41,30.2,10,7,29
"10 Miles SSE Billings MT","KBIL","2015-10-16T23:00:00.000-0400",50,43.5,30.2,10,9,28.5
"10 Miles SSE Billings MT","KBIL","2015-10-17T00:00:00.000-0400",48,44,30.2,10,8,27
"10 Miles SSE Billings MT","KBIL","2015-10-17T01:00:00.000-0400",47,44,30.2,10,7,26
"10 Miles SSE Billings MT","KBIL","2015-10-17T02:00:00.000-0400",47,44,30.2,10,7,26
"10 Miles SSE Billings MT","KBIL","2015-10-17T03:00:00.000-0400",43,51,30.19,10,5,26
"10 Miles SSE Billings MT","KBIL","2015-10-17T04:00:00.000-0400",43,51,30.19,10,6,26
"10 Miles SSE Billings MT","KBIL","2015-10-17T05:00:00.000-0400",40,59,30.18,10,7,27
"10 Miles SSE Billings MT","KBIL","2015-10-17T06:00:00.000-0400",40,59,30.175,10,7.5,27
"10 Miles SSE Billings MT","KBIL","2015-10-17T07:00:00.000-0400",41,56.5,30.16,10,7,27
"10 Miles SSE Billings MT","KBIL","2015-10-17T08:00:00.000-0400",38,64,30.16,10,8,27
"10 Miles SSE Billings MT","KBIL","2015-10-17T09:00:00.000-0400",36,69,30.15,10,8,27
"10 Miles SSE Billings MT","KBIL","2015-10-17T10:00:00.000-0400",39,62,30.14,10,10,27
"10 Miles SSE Billings MT","KBIL","2015-10-17T11:00:00.000-0400",37,70,30.14,10,9,28
"10 Miles SSE Billings MT","KBIL","2015-10-17T12:00:00.000-0400",42,59,30.14,10,9,29
"10 Miles SSE Billings MT","KBIL","2015-10-17T13:00:00.000-0400",48,51,30.12,10,7,31
"10 Miles SSE Billings MT","KBIL","2015-10-17T14:00:00.000-0400",54,41,30.09,10,5,31
"10 Miles SSE Billings MT","KBIL","2015-10-17T15:00:00.000-0400",59,33,30.07,10,6,30
"10 Miles SSE Billings MT","KBIL","2015-10-17T16:00:00.000-0400",60.5,32,30.05,10,4.5,30.5
"10 Miles SSE Billings MT","KBIL","2015-10-17T17:00:00.000-0400",65,28,30.01,10,6,31
"10 Miles SSE Billings MT","KBIL","2015-10-17T18:00:00.000-0400",65,30,29.99,10,8,33
"10 Miles SSE Billings MT","KBIL","2015-10-17T19:00:00.000-0400",65,32,29.97,10,9,34
"10 Miles SSE Billings MT","KBIL","2015-10-17T20:00:00.000-0400",62,35,29.96,10,6,34
"10 Miles SSE Billings MT","KBIL","2015-10-17T21:00:00.000-0400",57,42,29.94,10,0,34
"10 Miles SSE Billings MT","KBIL","2015-10-17T22:00:00.000-0400",55,43,29.94,10,0,33
"10 Miles SSE Billings MT","KBIL","2015-10-17T23:00:00.000-0400",56,40,29.93,10,3,32
"10 Miles SSE Billings MT","KBIL","2015-10-18T00:00:00.000-0400",57,39,29.92,10,0,32
"10 Miles SSE Billings MT","KBIL","2015-10-18T01:00:00.000-0400",53.5,44.5,29.92,10,0,32
"10 Miles SSE Billings MT","KBIL","2015-10-18T02:00:00.000-0400",49,54,29.91,10,0,33
"10 Miles SSE Billings MT","KBIL","2015-10-18T03:00:00.000-0400",50,50,29.9,10,8,32
"10 Miles SSE Billings MT","KBIL","2015-10-18T04:00:00.000-0400",46,58,29.9,10,8,32
"10 Miles SSE Billings MT","KBIL","2015-10-18T05:00:00.000-0400",45,60,29.89,10,8,32
"10 Miles SSE Billings MT","KBIL","2015-10-18T06:00:00.000-0400",47,56,29.89,10,10,32
"10 Miles SSE Billings MT","KBIL","2015-10-18T07:00:00.000-0400",47,56,29.89,10,14,32
"10 Miles SSE Billings MT","KBIL","2015-10-18T08:00:00.000-0400",47,58,29.89,10,9,33
"10 Miles SSE Billings MT","KBIL","2015-10-18T09:00:00.000-0400",48,56,29.89,10,17,33
"10 Miles SSE Billings MT","KBIL","2015-10-18T10:00:00.000-0400",48,56,29.89,10,16,33
"10 Miles SSE Billings MT","KBIL","2015-10-18T11:00:00.000-0400",50,53,29.89,10,15,33.5
"10 Miles SSE Billings MT","KBIL","2015-10-18T12:00:00.000-0400",53,50,29.91,10,16,35
"10 Miles SSE Billings MT","KBIL","2015-10-18T13:00:00.000-0400",57,47,29.91,10,13,37
"10 Miles SSE Billings MT","KBIL","2015-10-18T14:00:00.000-0400",60,45,29.905,10,10.5,38.5
"10 Miles SSE Billings MT","KBIL","2015-10-18T15:00:00.000-0400",72,29,29.9,10,13,38
"10 Miles SSE Billings MT","KBIL","2015-10-18T16:00:00.000-0400",77,28,29.88,10,13,41
"10 Miles SSE Billings MT","KBIL","2015-10-18T17:00:00.000-0400",78,27,29.86,10,12,41
"10 Miles SSE Billings MT","KBIL","2015-10-18T18:00:00.000-0400",80,25,29.85,10,17,41
"10 Miles SSE Billings MT","KBIL","2015-10-18T19:00:00.000-0400",76,29,29.86,10,14,41
"10 Miles SSE Billings MT","KBIL","2015-10-18T20:00:00.000-0400",74.5,30,29.87,10,13.5,41
"10 Miles SSE Billings MT","KBIL","2015-10-18T21:00:00.000-0400",70,35,29.89,10,18,41
"10 Miles SSE Billings MT","KBIL","2015-10-18T22:00:00.000-0400",67,36,29.9,10,16,39
"10 Miles SSE Billings MT","KBIL","2015-10-18T23:00:00.000-0400",65,38,29.91,10,9,39
"10 Miles SSE Billings MT","KBIL","2015-10-19T00:00:00.000-0400",61,44,29.92,10,5,39
"10 Miles SSE Billings MT","KBIL","2015-10-19T01:00:00.000-0400",59,48,29.93,10,5,39
"10 Miles SSE Billings MT","KBIL","2015-10-19T02:00:00.000-0400",60,51,29.94,10,3,42
"10 Miles SSE Billings MT","KBIL","2015-10-19T03:00:00.000-0400",55,55,29.95,10,7,39
"10 Miles SSE Billings MT","KBIL","2015-10-19T04:00:00.000-0400",55,51,29.96,10,7,37
"10 Miles SSE Billings MT","KBIL","2015-10-19T05:00:00.000-0400",53.5,54,29.955,10,8,37
"10 Miles SSE Billings MT","KBIL","2015-10-19T06:00:00.000-0400",51,56,29.94,10,5,36
"10 Miles SSE Billings MT","KBIL","2015-10-19T07:00:00.000-0400",50,58,29.93,10,6,36
"10 Miles SSE Billings MT","KBIL","2015-10-19T08:00:00.000-0400",49,61,29.92,10,7,36
"10 Miles SSE Billings MT","KBIL","2015-10-19T09:00:00.000-0400",48,63,29.91,10,7,36
"10 Miles SSE Billings MT","KBIL","2015-10-19T10:00:00.000-0400",46,68,29.91,10,5,36
"10 Miles SSE Billings MT","KBIL","2015-10-19T11:00:00.000-0400",52,57,29.91,10,3,37
"10 Miles SSE Billings MT","KBIL","2015-10-19T12:00:00.000-0400",52,57,29.9,10,7,37
"10 Miles SSE Billings MT","KBIL","2015-10-19T13:00:00.000-0400",56,51,29.89,10,7,38
"10 Miles SSE Billings MT","KBIL","2015-10-19T14:00:00.000-0400",57.5,47.5,29.885,10,6,37.5
"10 Miles SSE Billings MT","KBIL","2015-10-19T15:00:00.000-0400",60,44,29.87,10,0,38
"10 Miles SSE Billings MT","KBIL","2015-10-19T16:00:00.000-0400",64,38,29.85,10,5,38
"10 Miles SSE Billings MT","KBIL","2015-10-19T17:00:00.000-0400",62,43,29.83,10,3,39
"10 Miles SSE Billings MT","KBIL","2015-10-19T18:00:00.000-0400",63,40,29.82,10,6,38
"10 Miles SSE Billings MT","KBIL","2015-10-19T19:00:00.000-0400",63,40,29.81,10,0,38
"10 Miles SSE Billings MT","KBIL","2015-10-19T20:00:00.000-0400",61,46,29.82,10,7,40
"10 Miles SSE Billings MT","KBIL","2015-10-19T21:00:00.000-0400",53,83,29.83,10,12,48
"10 Miles SSE Billings MT","KBIL","2015-10-19T22:00:00.000-0400",52,89,29.84,10,8,49
"10 Miles SSE Billings MT","KBIL","2015-10-19T23:00:00.000-0400",51,92,29.85,8,11,49
"10 Miles SSE Billings MT","KBIL","2015-10-20T00:00:00.000-0400",51,92,29.85,6,11,49
"10 Miles SSE Billings MT","KBIL","2015-10-20T01:00:00.000-0400",51,96,29.85,4,12,50
"10 Miles SSE Billings MT","KBIL","2015-10-20T02:00:00.000-0400",52,92.5,29.84,5.125,12.5,50
"10 Miles SSE Billings MT","KBIL","2015-10-20T03:00:00.000-0400",51,94,29.84,9.5,10,49.5
"10 Miles SSE Billings MT","KBIL","2015-10-20T04:00:00.000-0400",52,89,29.85,10,13,49
"10 Miles SSE Billings MT","KBIL","2015-10-20T05:00:00.000-0400",51,92,29.87,10,12,49
"10 Miles SSE Billings MT","KBIL","2015-10-20T06:00:00.000-0400",51,96,29.88,10,12,50
"10 Miles SSE Billings MT","KBIL","2015-10-20T07:00:00.000-0400",51,92,29.9,10,10,49
"10 Miles SSE Billings MT","KBIL","2015-10-20T08:00:00.000-0400",52,86,29.92,10,13,48
"10 Miles SSE Billings MT","KBIL","2015-10-20T09:00:00.000-0400",51.5,86,29.93,9,13,47.5
"10 Miles SSE Billings MT","KBIL","2015-10-20T10:00:00.000-0400",50,93.5,29.96,10,8,48
"10 Miles SSE Billings MT","KBIL","2015-10-20T11:00:00.000-0400",50,93.5,29.99,8,10,48
"10 Miles SSE Billings MT","KBIL","2015-10-20T12:00:00.000-0400",51,92,30.01,10,12,49
"10 Miles SSE Billings MT","KBIL","2015-10-20T13:00:00.000-0400",53,89,30.03,10,10,50
"10 Miles SSE Billings MT","KBIL","2015-10-20T14:00:00.000-0400",53.5,86,30.035,10,10,49.5
"10 Miles SSE Billings MT","KBIL","2015-10-20T15:00:00.000-0400",54,83,30.07,10,3,49
"10 Miles SSE Billings MT","KBIL","2015-10-20T16:00:00.000-0400",52,83,30.095,9.5,14,47
"10 Miles SSE Billings MT","KBIL","2015-10-20T17:00:00.000-0400",51,77,30.1,10,24,44
"10 Miles SSE Billings MT","KBIL","2015-10-20T18:00:00.000-0400",50.5,79.5,30.12,10,18.5,44.5
"10 Miles SSE Billings MT","KBIL","2015-10-20T19:00:00.000-0400",50,82,30.155,10,9,45
"10 Miles SSE Billings MT","KBIL","2015-10-20T20:00:00.000-0400",49,85.5,30.185,10,6,45
"10 Miles SSE Billings MT","KBIL","2015-10-20T21:00:00.000-0400",48,86,30.23,10,7,44
"10 Miles SSE Billings MT","KBIL","2015-10-20T22:00:00.000-0400",48,89,30.24,10,5,45
"10 Miles SSE Billings MT","KBIL","2015-10-20T23:00:00.000-0400",48,86,30.26,10,6,44
"10 Miles SSE Billings MT","KBIL","2015-10-21T00:00:00.000-0400",48,83,30.27,10,6,43
"10 Miles SSE Billings MT","KBIL","2015-10-21T01:00:00.000-0400",47,86,30.27,10,8,43
"10 Miles SSE Billings MT","KBIL","2015-10-21T02:00:00.000-0400",45,90,30.27,10,6,42
"10 Miles SSE Billings MT","KBIL","2015-10-21T03:00:00.000-0400",46,82,30.28,10,5,41
"10 Miles SSE Billings MT","KBIL","2015-10-21T04:00:00.000-0400",43,86,30.27,10,7,39
"10 Miles SSE Billings MT","KBIL","2015-10-21T05:00:00.000-0400",42.5,85.5,30.275,10,5,38.5
"10 Miles SSE Billings MT","KBIL","2015-10-21T06:00:00.000-0400",42,85,30.275,10,1.5,38
"10 Miles SSE Billings MT","KBIL","2015-10-21T07:00:00.000-0400",41,88,30.27,10,5,37.5
"10 Miles SSE Billings MT","KBIL","2015-10-21T08:00:00.000-0400",39.5,92,30.27,5.125,7,37
"10 Miles SSE Billings MT","KBIL","2015-10-21T09:00:00.000-0400",38,97,30.265,1.625,13.5,37
"10 Miles SSE Billings MT","KBIL","2015-10-21T10:00:00.000-0400",38,97,30.255,5.25,11,37
"10 Miles SSE Billings MT","KBIL","2015-10-21T11:00:00.000-0400",39,93,30.25,10,13,37
"10 Miles SSE Billings MT","KBIL","2015-10-21T12:00:00.000-0400",39,93,30.25,10,13,37
"10 Miles SSE Billings MT","KBIL","2015-10-21T13:00:00.000-0400",47,80,30.23,10,12,41
"10 Miles SSE Billings MT","KBIL","2015-10-21T14:00:00.000-0400",51,71,30.23,10,7,42
"10 Miles SSE Billings MT","KBIL","2015-10-21T15:00:00.000-0400",55,57,30.2,10,0,40
"10 Miles SSE Billings MT","KBIL","2015-10-21T16:00:00.000-0400",59,48,30.18,10,5,39
"10 Miles SSE Billings MT","KBIL","2015-10-21T17:00:00.000-0400",60,48,30.165,10,4,40
"10 Miles SSE Billings MT","KBIL","2015-10-21T18:00:00.000-0400",62,46.5,30.14,10,4,41
"10 Miles SSE Billings MT","KBIL","2015-10-21T19:00:00.000-0400",61,46,30.12,10,3,40
"10 Miles SSE Billings MT","KBIL","2015-10-21T20:00:00.000-0400",59,54,30.11,10,3,42.5
"10 Miles SSE Billings MT","KBIL","2015-10-21T21:00:00.000-0400",55,62,30.1,10,6,42
"10 Miles SSE Billings MT","KBIL","2015-10-21T22:00:00.000-0400",57,57,30.09,10,6,42
"10 Miles SSE Billings MT","KBIL","2015-10-21T23:00:00.000-0400",54,64,30.08,10,7,42
"10 Miles SSE Billings MT","KBIL","2015-10-22T00:00:00.000-0400",52,71,30.07,10,8,43
"10 Miles SSE Billings MT","KBIL","2015-10-22T01:00:00.000-0400",50.5,74,30.065,10,7.5,42.5
"10 Miles SSE Billings MT","KBIL","2015-10-22T02:00:00.000-0400",48,78.5,30.055,10,8,41.5
"10 Miles SSE Billings MT","KBIL","2015-10-22T03:00:00.000-0400",48,75.5,30.04,10,10.5,40.5
"10 Miles SSE Billings MT","KBIL","2015-10-22T04:00:00.000-0400",45,82,30.02,10,9,40
"10 Miles SSE Billings MT","KBIL","2015-10-22T05:00:00.000-0400",47,74,30.02,10,14,39
"10 Miles SSE Billings MT","KBIL","2015-10-22T06:00:00.000-0400",46,76,30.02,10,14,39
"10 Miles SSE Billings MT","KBIL","2015-10-22T07:00:00.000-0400",47,71,30.01,10,12,38
"10 Miles SSE Billings MT","KBIL","2015-10-22T08:00:00.000-0400",43,82,30.01,10,9,38
"10 Miles SSE Billings MT","KBIL","2015-10-22T09:00:00.000-0400",41,87,29.99,10,10,37
"10 Miles SSE Billings MT","KBIL","2015-10-22T10:00:00.000-0400",41,81,30.02,10,16,36
"10 Miles SSE Billings MT","KBIL","2015-10-22T11:00:00.000-0400",41,81,30.02,10,16,36
"10 Miles SSE Billings MT","KBIL","2015-10-22T12:00:00.000-0400",44.5,76.5,30.03,10,13,37.5
"10 Miles SSE Billings MT","KBIL","2015-10-22T13:00:00.000-0400",49,69.5,30.03,10,9.5,39.5
"10 Miles SSE Billings MT","KBIL","2015-10-22T14:00:00.000-0400",54.5,60.5,30.015,10,6.5,41
"10 Miles SSE Billings MT","KBIL","2015-10-22T15:00:00.000-0400",63,38,29.98,10,8,37
"10 Miles SSE Billings MT","KBIL","2015-10-22T16:00:00.000-0400",65,32,29.95,10,8,34
"10 Miles SSE Billings MT","KBIL","2015-10-22T17:00:00.000-0400",67,26,29.93,10,7,31
